-5.559800267219543457e-01,1.973499953746795654e-01,4.644300043582916260e-01,-1.759500056505203247e-01,4.824900031089782715e-01,1.482200026512145996e-01,-3.720799833536148071e-02,8.016200363636016846e-02,3.119899928569793701e-01,5.393099971115589142e-03,-1.200800016522407532e-01,9.237399697303771973e-02,1.989800035953521729e-01,1.890400052070617676e-01,3.152599930763244629e-01,-2.935299873352050781e-01,-1.104300022125244141e-01,3.664399981498718262e-01,2.123599946498870850e-01,5.109199881553649902e-01,2.155299931764602661e-01,8.617699891328811646e-02,7.594699859619140625e-01,3.883500099182128906e-01,-2.934699952602386475e-01,-3.658899962902069092e-01,-3.111500060185790062e-03,1.345399999991059303e-03,4.051399976015090942e-02,1.475899964570999146e-01,-1.513900011777877808e-01,-2.022400051355361938e-01,3.292500078678131104e-01,1.484400033950805664e-01,4.956099987030029297e-01,3.432900011539459229e-01,4.939700067043304443e-01,4.664300084114074707e-01,-3.610300123691558838e-01,4.098999872803688049e-02,2.852999866008758545e-01,-6.753399968147277832e-01,3.081299923360347748e-02,-1.121099963784217834e-01,-1.802500039339065552e-01,4.214099943637847900e-01,-2.084199935197830200e-01,3.548800051212310791e-01,-2.477599978446960449e-01,-6.632199883460998535e-02,-4.201199859380722046e-02,3.287999927997589111e-01,2.573400139808654785e-01,-1.790699958801269531e-01,5.165499821305274963e-02,2.628799974918365479e-01,5.759599735029041767e-04,9.741000086069107056e-02,-2.044100016355514526e-01,-2.560899853706359863e-01,-1.771900057792663574e-01,6.995800137519836426e-02,-3.197399973869323730e-01,-7.710400223731994629e-01,-5.605400204658508301e-01,-5.165100097656250000e-01,-8.367599844932556152e-01,3.216199874877929688e-01,5.515400171279907227e-01,7.679399847984313965e-01,9.103400260210037231e-02,-3.336700052022933960e-02,4.873299971222877502e-02,8.165399730205535889e-02,-7.216099649667739868e-02,6.787399947643280029e-02,4.012599885463714600e-01,-1.455499976873397827e-01,-1.207100003957748413e-01,-2.269400060176849365e-01
2.796700038015842438e-02,-3.668999969959259033e-01,3.772999942302703857e-01,-1.433600038290023804e-01,1.094700023531913757e-01,-6.002200245857238770e-01,-6.654500216245651245e-02,1.601600050926208496e-01,-8.800799846649169922e-01,-5.649499893188476562e-01,-4.930300116539001465e-01,-2.098199911415576935e-02,-2.106499969959259033e-01,2.976199984550476074e-01,6.543499827384948730e-01,3.324699997901916504e-01,8.121700286865234375e-01,4.449100047349929810e-02,6.295800209045410156e-01,1.638499945402145386e-01,1.727900058031082153e-01,5.475499853491783142e-02,-9.427800029516220093e-02,4.117900133132934570e-01,-1.303299963474273682e-01,-3.364500105381011963e-01,2.879299968481063843e-02,4.298200011253356934e-01,-1.801099926233291626e-01,-4.078799858689308167e-02,-4.171699881553649902e-01,4.689300060272216797e-01,-2.278099954128265381e-01,1.467099934816360474e-01,8.433600068092346191e-01,7.869400084018707275e-02,-3.720900118350982666e-01,-5.265200138092041016e-02,5.361199975013732910e-01,1.361899971961975098e-01,1.160400032997131348e+00,-2.603200078010559082e-01,1.173899993300437927e-01,-1.216500028967857361e-01,1.218799948692321777e+00,2.046700008213520050e-02,-1.966799981892108917e-02,3.486400004476308823e-03,-1.235899999737739563e-01,-4.271300137042999268e-01,2.549800090491771698e-02,-4.698399826884269714e-02,4.833999872207641602e-01,-1.375399976968765259e-01,3.005200028419494629e-01,-3.473500013351440430e-01,4.328399896621704102e-01,1.025699973106384277e+00,-8.241699635982513428e-02,5.052700042724609375e-01,2.429500073194503784e-01,5.319700241088867188e-01,9.940899908542633057e-02,-9.013200178742408752e-03,2.168900072574615479e-01,9.091100096702575684e-02,2.263999916613101959e-02,3.759100139141082764e-01,-1.067999973893165588e-01,-2.119999937713146210e-02,1.142800003290176392e-01,5.730299949645996094e-01,-5.508299916982650757e-02,1.484200060367584229e-01,4.229800105094909668e-01,1.197900027036666870e-01,-2.250600010156631470e-01,-3.161599934101104736e-01,2.406799942255020142e-01,4.733600020408630371e-01
-3.228900134563446045e-01,-1.208899989724159241e-01,-2.145899981260299683e-01,-2.166200056672096252e-02,-3.801200091838836670e-01,2.261299937963485718e-01,1.511500030755996704e-01,-1.511100027710199356e-02,3.127599880099296570e-02,7.475899904966354370e-02,5.343199968338012695e-01,-2.044599950313568115e-01,-9.259600192308425903e-02,-2.916400134563446045e-01,-2.071900069713592529e-01,-4.737199842929840088e-02,7.366800308227539062e-02,1.573500037193298340e-01,2.115200087428092957e-02,-2.410899996757507324e-01,-1.679600030183792114e-01,-4.471400082111358643e-01,4.413299858570098877e-01,-5.510599911212921143e-02,-4.982599914073944092e-01,-2.911300025880336761e-02,-2.042099982500076294e-01,-3.947899937629699707e-01,-5.569400191307067871e-01,3.621599972248077393e-01,-1.616599969565868378e-02,-1.723100058734416962e-02,2.092600017786026001e-01,6.088000163435935974e-02,1.667300015687942505e-01,-3.413600027561187744e-01,-4.659700095653533936e-01,5.586799979209899902e-01,-3.192600011825561523e-01,-8.168900012969970703e-01,4.364300072193145752e-01,4.859099984169006348e-01,1.225600019097328186e-01,6.094099879264831543e-01,4.313200116157531738e-01,1.266600042581558228e-01,6.398099660873413086e-02,4.649299979209899902e-01,2.098599970340728760e-01,5.013200044631958008e-01,8.240699768066406250e-01,3.348900079727172852e-01,3.989500105381011963e-01,-1.739500015974044800e-01,-4.241399839520454407e-02,-6.681100279092788696e-02,2.680099860299378633e-04,-2.631100118160247803e-01,-5.636600032448768616e-02,6.702399849891662598e-01,4.047299921512603760e-02,2.013099938631057739e-01,-4.389300048351287842e-01,5.403100252151489258e-01,1.863900013267993927e-02,-1.502500027418136597e-01,-2.662799954414367676e-01,4.397799968719482422e-01,1.822800040245056152e-01,-1.240099966526031494e-01,-2.635200023651123047e-01,-3.053100109100341797e-01,1.494700014591217041e-01,-5.922599881887435913e-02,-4.903799891471862793e-01,2.474199980497360229e-02,-5.116400122642517090e-01,-6.979399919509887695e-01,-4.741399884223937988e-01,-1.123500019311904907e-01
-7.504200190305709839e-02,-3.641400039196014404e-01,-5.076799988746643066e-01,1.471299976110458374e-01,-7.623699903488159180e-01,-2.102199941873550415e-01,2.073300033807754517e-01,-2.904900014400482178e-01,-4.682900011539459229e-01,-8.099799752235412598e-01,4.177400097250938416e-02,-3.590100109577178955e-01,2.219600044190883636e-02,-5.496399998664855957e-01,-4.702999889850616455e-01,-1.224699988961219788e-01,1.902299970388412476e-01,-9.656299650669097900e-02,-8.463600277900695801e-02,1.460599945858120918e-03,3.704299926757812500e-01,-2.255100011825561523e-02,3.964700102806091309e-01,6.924699991941452026e-02,-6.774500012397766113e-02,-1.223900020122528076e-01,2.369800060987472534e-01,-2.521399855613708496e-01,1.534400042146444321e-02,3.115399926900863647e-02,-5.569999814033508301e-01,-3.691900074481964111e-01,-7.985000014305114746e-01,-2.245099991559982300e-01,4.071699976921081543e-01,-1.417700052261352539e-01,-4.664799869060516357e-01,9.912300109863281250e-02,-4.946599900722503662e-01,-9.915999770164489746e-01,-7.966799736022949219e-01,-5.921700000762939453e-01,-2.655499875545501709e-01,-2.103700041770935059e-01,-5.559200048446655273e-01,3.976199924945831299e-01,-7.140300273895263672e-01,-1.196300014853477478e-01,-1.583400070667266846e-01,4.346899986267089844e-01,-3.089300096035003662e-01,2.160599976778030396e-01,-2.190399914979934692e-02,-3.002800047397613525e-03,-2.984099984169006348e-01,-5.413699746131896973e-01,5.930200219154357910e-01,-6.152099967002868652e-01,-1.779800057411193848e-01,-4.832299947738647461e-01,-8.266100287437438965e-01,2.015199959278106689e-01,-6.219900250434875488e-01,-7.183600068092346191e-01,-2.299000024795532227e-01,-6.994400024414062500e-01,6.699600070714950562e-02,-2.376500070095062256e-01,-3.402000069618225098e-01,1.715500056743621826e-01,-2.797000110149383545e-01,-4.901700019836425781e-01,-1.126900017261505127e-01,1.386799961328506470e-01,-4.809199869632720947e-01,-3.082799911499023438e-01,-3.201099932193756104e-01,-1.348399966955184937e-01,-5.982999801635742188e-01,2.922500073909759521e-01
-1.317899972200393677e-01,-5.716700106859207153e-02,-2.457599937915802002e-01,-1.112900003790855408e-01,-4.050000011920928955e-01,-1.728300005197525024e-01,-5.498800277709960938e-01,-5.373399853706359863e-01,-6.199200153350830078e-01,-6.295199990272521973e-01,-3.772000074386596680e-01,-3.718299865722656250e-01,-3.715899959206581116e-02,-2.621000111103057861e-01,-2.601499855518341064e-01,7.195600122213363647e-02,-5.288799852132797241e-02,-2.867299914360046387e-01,-9.059900045394897461e-02,1.904000043869018555e-01,3.225199878215789795e-01,3.118300139904022217e-01,-1.174400001764297485e-01,1.308899968862533569e-01,-5.203200131654739380e-02,-2.029500007629394531e-01,3.545700013637542725e-01,-5.363000035285949707e-01,-1.852200031280517578e-01,5.985900014638900757e-02,-2.455700002610683441e-02,-3.521000146865844727e-01,-1.892399974167346954e-02,1.277199983596801758e-01,7.995700091123580933e-02,-7.725999951362609863e-01,2.690199911594390869e-01,5.952399969100952148e-01,2.253099977970123291e-01,3.789199888706207275e-01,2.323299944400787354e-01,3.437899947166442871e-01,5.069599747657775879e-01,-1.114899963140487671e-01,6.584600359201431274e-02,-1.101600006222724915e-01,-2.118099927902221680e-01,-1.058899983763694763e-01,-1.582700014114379883e-01,1.946000009775161743e-01,1.472100019454956055e-01,-3.483999893069267273e-02,-2.325100004673004150e-01,-3.020200133323669434e-01,-3.255299925804138184e-01,-1.654299944639205933e-01,-1.693799942731857300e-01,-2.906199991703033447e-01,-3.301100134849548340e-01,-1.609199941158294678e-01,1.548099964857101440e-01,-3.654399886727333069e-02,-8.528199978172779083e-03,4.628099873661994934e-02,-1.111000031232833862e-01,-3.595600128173828125e-01,-8.080799877643585205e-02,1.937399953603744507e-01,-3.603099882602691650e-01,-4.454899951815605164e-02,1.469199955463409424e-01,-9.626600146293640137e-02,9.879100322723388672e-02,3.969100071117281914e-04,2.956900000572204590e-01,4.192700088024139404e-01,-2.693299949169158936e-01,-4.081799983978271484e-01,6.555500030517578125e-01,2.365999966859817505e-01
1.327099949121475220e-01,4.263499975204467773e-01,8.134000003337860107e-02,7.509899884462356567e-02,2.035599946975708008e-01,-1.319500058889389038e-01,-3.451800048351287842e-01,2.531099915504455566e-01,6.645599752664566040e-02,-1.481900066137313843e-01,8.730400204658508301e-01,3.459599912166595459e-01,2.053399980068206787e-01,-3.540900051593780518e-01,-1.169300004839897156e-01,-2.340800017118453979e-01,6.146800145506858826e-02,3.847399950027465820e-01,-9.503100067377090454e-02,-1.898799985647201538e-01,3.379099965095520020e-01,3.281800076365470886e-02,1.494800001382827759e-01,4.153299927711486816e-01,5.269100069999694824e-01,-1.114299967885017395e-01,-5.755199864506721497e-02,-2.478599995374679565e-01,1.617999970912933350e-01,7.932500243186950684e-01,4.047200083732604980e-01,1.160199999809265137e+00,8.783199638128280640e-02,8.217499591410160065e-03,-9.252499788999557495e-02,5.519599914550781250e-01,8.853700011968612671e-02,1.003900021314620972e-01,6.828399896621704102e-01,3.908100128173828125e-01,2.275699973106384277e-01,2.119999974966049194e-01,3.734700083732604980e-01,-8.873900026082992554e-02,-1.224699988961219788e-01,-3.595599904656410217e-02,-5.928300023078918457e-01,-4.180499911308288574e-01,-9.011600017547607422e-01,1.413200050592422485e-01,3.862499892711639404e-01,3.689000010490417480e-02,1.912000030279159546e-01,5.510100126266479492e-01,1.194199994206428528e-01,-4.113000035285949707e-01,2.384999990463256836e-01,-2.470400035381317139e-01,2.267200052738189697e-01,4.055199921131134033e-01,-2.062399983406066895e-01,4.299800097942352295e-01,-2.139099985361099243e-01,1.816300004720687866e-01,-3.250199854373931885e-01,-2.085399925708770752e-01,-5.901100113987922668e-02,6.760399788618087769e-02,-4.816699922084808350e-01,4.567700028419494629e-01,2.926000058650970459e-01,1.456799954175949097e-01,5.433400273323059082e-01,-1.012900024652481079e-01,6.347799897193908691e-01,-1.165200024843215942e-01,-1.247600018978118896e-01,2.477799952030181885e-01,-1.604400016367435455e-02,-1.495099961757659912e-01
-1.557800024747848511e-01,-3.996199965476989746e-01,1.014500036835670471e-01,-1.644899994134902954e-01,-6.040700152516365051e-02,2.459200024604797363e-01,2.833999991416931152e-01,-1.541099995374679565e-01,7.583699822425842285e-01,-1.500799953937530518e-01,5.639100074768066406e-01,-1.588599979877471924e-01,6.788300275802612305e-01,4.351199865341186523e-01,-5.216199904680252075e-02,-6.238000094890594482e-02,1.607600003480911255e-01,1.471699960529804230e-02,-5.555700063705444336e-01,-3.412599861621856689e-02,4.079799950122833252e-01,-1.386999934911727905e-01,-5.291000008583068848e-01,-1.468199938535690308e-01,-4.760400056838989258e-01,-4.089300036430358887e-01,-1.953700035810470581e-01,-4.077099859714508057e-01,-2.888300120830535889e-01,-1.287000030279159546e-01,1.193199977278709412e-01,-1.173900008201599121e+00,-3.311200141906738281e-01,-4.577699899673461914e-01,-9.265199899673461914e-01,-2.625199854373931885e-01,-2.366000041365623474e-02,-6.173099875450134277e-01,-1.539999991655349731e-01,-2.294899970293045044e-01,-2.756400108337402344e-01,-8.142500370740890503e-02,-2.225700020790100098e-01,-3.077499866485595703e-01,5.308200120925903320e-01,-4.721400141716003418e-01,-1.531600058078765869e-01,3.215599954128265381e-01,-9.570199996232986450e-02,-4.182200133800506592e-02,-2.675299942493438721e-01,-1.391199976205825806e-01,-6.044600158929824829e-02,1.636999994516372681e-01,-1.608300022780895233e-02,-1.519100069999694824e-01,-4.701499938964843750e-01,4.382000118494033813e-02,2.983799874782562256e-01,-5.775300264358520508e-01,3.725199997425079346e-01,-7.912300229072570801e-01,-1.259199976921081543e-01,-8.928999900817871094e-01,-1.541600003838539124e-02,-6.225600242614746094e-01,-4.032999873161315918e-01,1.824000030755996704e-01,5.731100216507911682e-03,-1.489800065755844116e-01,5.369600057601928711e-01,-2.940300107002258301e-01,-5.120400190353393555e-01,2.478200048208236694e-01,-3.038600087165832520e-01,-5.555400252342224121e-01,1.169200018048286438e-01,-1.385200023651123047e-01,-2.788800001144409180e-01,-3.090899996459484100e-02
1.146799996495246887e-01,5.712800100445747375e-02,2.515499889850616455e-01,9.558699727058410645e-01,1.796800047159194946e-01,1.781399995088577271e-01,2.702200114727020264e-01,3.673000037670135498e-01,2.355599999427795410e-01,1.618700027465820312e-01,-8.374600112438201904e-02,-4.397499859333038330e-01,3.701300024986267090e-01,-4.029099941253662109e-01,2.718400061130523682e-01,-3.719199914485216141e-03,4.130200147628784180e-01,-3.207900002598762512e-02,8.954600095748901367e-01,1.439999938011169434e-01,2.532599866390228271e-01,9.657199978828430176e-01,1.894499957561492920e-01,-2.789500057697296143e-01,-3.309400081634521484e-01,8.225499987602233887e-01,-5.395900011062622070e-01,1.788299977779388428e-01,8.746299892663955688e-02,3.171199858188629150e-01,1.310099959373474121e-01,9.493699669837951660e-02,5.209100246429443359e-01,-5.450199916958808899e-02,-3.415800034999847412e-01,5.180799961090087891e-01,-5.144299864768981934e-01,-1.076999977231025696e-01,-4.189000129699707031e-01,-3.787699937820434570e-01,2.649799883365631104e-01,-2.611500024795532227e-01,-2.055899947881698608e-01,-1.657000035047531128e-01,9.643200039863586426e-02,-1.391600072383880615e-01,4.421700164675712585e-02,-2.272599935531616211e-01,-2.300499975681304932e-01,-2.753799855709075928e-01,-4.692800045013427734e-01,3.054400086402893066e-01,-2.576099932193756104e-01,2.964400053024291992e-01,-3.040899932384490967e-01,-7.251099944114685059e-01,-8.358799815177917480e-01,9.625600278377532959e-02,-1.927900016307830811e-01,-6.172699928283691406e-01,1.072800010442733765e-01,1.046499982476234436e-01,-5.920799970626831055e-01,-3.748799860477447510e-01,3.066700100898742676e-01,-7.756299972534179688e-01,-6.476899981498718262e-01,-1.886000037193298340e-01,-6.025699973106384277e-01,-7.084800004959106445e-01,-3.331600129604339600e-02,-4.865399897098541260e-01,2.788200080394744873e-01,-5.255399942398071289e-01,-4.201700091361999512e-01,6.041299924254417419e-02,3.129400014877319336e-01,9.458500146865844727e-01,-2.048600018024444580e-01,-2.247200012207031250e-01
-5.598900094628334045e-02,-4.505600035190582275e-01,-3.615199923515319824e-01,-1.410299986600875854e-01,-9.610199928283691406e-02,-6.456699967384338379e-02,-5.088000297546386719e-01,-5.319200158119201660e-01,2.383300065994262695e-01,-1.559399962425231934e-01,-4.043999910354614258e-01,-1.560799926519393921e-01,1.547999978065490723e-01,3.592300117015838623e-01,-3.446600139141082764e-01,-3.946200013160705566e-01,-3.019900023937225342e-01,-5.931000113487243652e-01,-4.903500080108642578e-01,-6.439499855041503906e-01,-5.283700227737426758e-01,4.887999892234802246e-01,-2.669799923896789551e-01,-4.618700146675109863e-01,-1.302399933338165283e-01,-3.137600123882293701e-01,-2.094099968671798706e-01,4.995099902153015137e-01,-2.201700061559677124e-01,-2.555699944496154785e-01,-1.658899933099746704e-01,-4.762699902057647705e-01,-2.298800051212310791e-01,-6.459500193595886230e-01,3.797099888324737549e-01,-7.512799650430679321e-02,-3.139300048351287842e-01,-1.919800043106079102e-01,6.448699831962585449e-01,2.158299982547760010e-01,2.326199971139431000e-02,2.265599966049194336e-01,1.034900024533271790e-01,3.939999938011169434e-01,-7.739400025457143784e-03,5.681200027465820312e-01,6.328899860382080078e-01,7.297100126743316650e-02,2.709400057792663574e-01,-2.501699924468994141e-01,-3.476200103759765625e-01,1.782700046896934509e-02,-4.521099925041198730e-01,-1.857199966907501221e-01,1.571200042963027954e-01,-9.152600169181823730e-02,-4.180700052529573441e-03,6.405199766159057617e-01,3.087500035762786865e-01,2.774800062179565430e-01,5.012500286102294922e-01,-3.457100093364715576e-01,2.059600055217742920e-01,6.070899963378906250e-01,1.428699940443038940e-01,4.004400074481964111e-01,1.382600069046020508e-01,7.095299959182739258e-01,2.527900040149688721e-01,3.059200048446655273e-01,7.067199945449829102e-01,-4.111799970269203186e-02,1.149699985980987549e-01,6.901199817657470703e-01,-5.389199852943420410e-01,1.526200026273727417e-01,5.498500168323516846e-02,5.163199901580810547e-01,2.666999995708465576e-01,-3.117200136184692383e-01
-1.626600027084350586e+00,-2.985199987888336182e-01,-1.603000044822692871e+00,-8.829399943351745605e-02,-1.042799949645996094e+00,-8.962000012397766113e-01,-1.039399981498718262e+00,-6.336399912834167480e-01,-8.353300094604492188e-01,-2.065599918365478516e+00,4.174599945545196533e-01,-1.089800000190734863e+00,-5.129799842834472656e-01,9.907399863004684448e-02,-6.275699734687805176e-01,-6.941099762916564941e-01,-9.082700014114379883e-01,-7.580000162124633789e-01,-2.836300134658813477e-01,-6.473299860954284668e-01,-1.769900023937225342e-01,-7.509899735450744629e-01,-1.659999936819076538e-01,1.802899986505508423e-01,-2.013400048017501831e-01,-8.576499819755554199e-01,-3.290399909019470215e-01,-4.431500136852264404e-01,-2.731699943542480469e-01,4.361700117588043213e-01,-9.067100286483764648e-01,6.124100089073181152e-01,9.318800270557403564e-02,-6.980800032615661621e-01,-4.844399988651275635e-01,4.824000000953674316e-01,3.186599910259246826e-01,-4.969100058078765869e-01,-6.434500217437744141e-01,-1.198400020599365234e+00,-4.618700146675109863e-01,-6.290300190448760986e-02,-8.253499865531921387e-01,1.671900004148483276e-01,-1.704400032758712769e-01,-3.496899902820587158e-01,-8.482099771499633789e-01,-2.227299958467483521e-01,-1.888500005006790161e-01,4.102900028228759766e-01,-2.280499935150146484e-01,-9.418500065803527832e-01,4.151400178670883179e-02,5.373399853706359863e-01,-3.636699914932250977e-01,-1.073099970817565918e+00,1.142399981617927551e-01,-1.079200029373168945e+00,-8.318799734115600586e-01,-1.163800001144409180e+00,-6.461799740791320801e-01,-9.953299760818481445e-01,-1.097599983215332031e+00,-5.425800085067749023e-01,-1.204300045967102051e+00,-4.546200037002563477e-01,-1.853600025177001953e+00,-1.020799994468688965e+00,-5.459499955177307129e-01,2.075199931859970093e-01,-1.106199979782104492e+00,-6.124299764633178711e-01,-1.339699983596801758e+00,-8.259000182151794434e-01,4.853799939155578613e-01,-2.378199994564056396e-01,4.693000018596649170e-01,-5.064299702644348145e-01,-3.494099974632263184e-01,-1.054700016975402832e+00
